tanggal;lintang;bujur;paddy
3/20/2024;-6.435201;107.884486;1
6/24/2024;-7.7806;109.948621;1
3/20/2024;-6.378005;107.832189;1
6/11/2024;-6.905114;110.186172;1
3/16/2024;-6.147801;107.337913;1
3/19/2024;-6.454278;108.071306;1
4/27/2024;-6.217255;107.342244;1
6/24/2024;-6.763611;110.766151;1
3/19/2024;-6.404603;108.324303;1
6/12/2024;-7.638252;109.558631;1
6/12/2024;-7.595672;109.44874;1
3/20/2024;-6.363248;107.632953;1
6/13/2024;-6.812507;110.91093;1
2024-09-15;-5.871395858024471;106.58852317067615;0
6/10/2024;-6.958996;109.598419;1
4/28/2024;-6.337226;107.599291;1
6/10/2024;-6.929599;109.687358;1
4/29/2024;-6.404181;108.324421;1
6/11/2024;-6.960704;110.194431;1
6/12/2024;-7.724684;109.524559;1
6/27/2024;-7.388743;109.674912;1
6/10/2024;-6.982091;109.052943;1
6/11/2024;-6.905397;110.185056;1
6/24/2024;-6.763947;110.766184;1
4/29/2024;-6.385075;108.273513;1
3/18/2024;-6.291124;107.361718;1
6/27/2024;-6.897144;109.405902;1
3/16/2024;-6.148463;107.337436;1
4/27/2024;-6.235255;107.468627;1
6/11/2024;-7.435403;109.353115;1
4/28/2024;-6.368587;107.793604;1
6/26/2024;-6.90709;109.77323;1
6/10/2024;-6.920925;109.68359;1
6/25/2024;-7.792487;110.246991;1
6/12/2024;-7.639168;109.559526;1
6/10/2024;-6.959795;109.594724;1
6/11/2024;-7.614445;109.152228;1
6/10/2024;-6.959572;109.595603;1
6/13/2024;-6.86817;110.870614;1
6/15/2024;-7.159312;110.404467;1
6/27/2024;-7.388794;109.674909;1
4/29/2024;-6.454382;108.074922;1
6/26/2024;-6.909922;109.746915;1
6/12/2024;-7.724345;109.524095;1
6/28/2024;-6.995462;109.053762;1
4/28/2024;-6.355924;107.639957;1
6/26/2024;-6.906047;109.772453;1
6/24/2024;-7.741817;109.926502;1
6/24/2024;-7.781318;109.949976;1
3/18/2024;-6.332161;107.402069;1
6/11/2024;-6.960344;110.194808;1
3/16/2024;-6.152703;107.338872;1
6/11/2024;-6.974614;110.17114;1
6/27/2024;-6.871774;109.391295;1
6/25/2024;-7.868691;110.196148;1
6/11/2024;-7.50393;109.375144;1
3/18/2024;-6.261506;107.463585;1
3/18/2024;-6.333361;107.401877;1
6/24/2024;-6.714547;110.706598;1
6/11/2024;-6.975109;110.170224;1
6/10/2024;-6.958606;109.597472;1
4/28/2024;-6.337979;107.600028;1
6/26/2024;-6.899914;109.754678;1
4/28/2024;-6.359671;107.608534;1
3/20/2024;-6.363779;107.631797;1
6/24/2024;-7.845567;110.315168;1
6/24/2024;-6.715731;110.707375;1
2024-11-15;-8.476040448682337;111.67381135546545;0
6/11/2024;-6.974833;110.170505;1
2024-04-15;-7.859143381881559;109.26173780952588;0
6/15/2024;-7.159482;110.403571;1
6/10/2024;-6.929694;109.686524;1
6/25/2024;-7.793077;110.247163;1
6/12/2024;-7.731524;109.725445;1
6/11/2024;-7.42572;109.294805;1
6/27/2024;-6.895591;109.430334;1
6/12/2024;-7.714876;109.48811;1
6/12/2024;-7.716263;109.487706;1
6/11/2024;-6.960465;110.193598;1
6/11/2024;-7.42607;109.294981;1
6/25/2024;-7.793229;110.246791;1
6/10/2024;-6.959613;109.595094;1
6/11/2024;-6.958613;110.194329;1
3/20/2024;-6.436915;107.88565;1
6/26/2024;-6.908115;109.747824;1
6/27/2024;-7.409462;109.881308;1
4/27/2024;-6.216273;107.341711;1
6/11/2024;-7.426031;109.412269;1
4/26/2024;-6.14893;107.348411;1
6/24/2024;-6.714677;110.707989;1
6/12/2024;-6.859901;110.791457;1
4/29/2024;-6.40202;108.323851;1
3/18/2024;-6.293373;107.362854;1
4/29/2024;-6.454033;108.072417;1
6/11/2024;-7.650226;109.209774;1
6/24/2024;-7.781028;109.948673;1
6/28/2024;-6.971091;109.094096;1
6/11/2024;-6.960535;110.194757;1
3/19/2024;-6.382713;108.270762;1
6/24/2024;-6.652887;110.664167;1
4/28/2024;-6.368474;107.795302;1
3/18/2024;-6.261053;107.463095;1
6/10/2024;-6.960592;109.59473;1
6/12/2024;-7.638713;109.558622;1
4/29/2024;-6.327179;108.305316;1
6/28/2024;-6.995053;109.053637;1
6/26/2024;-6.910243;109.745603;1
4/27/2024;-6.234681;107.467358;1
2024-08-15;-6.783372651604149;107.23641519420602;0
2024-11-15;-5.819908472970632;106.78265139075386;0
3/20/2024;-6.364825;107.633489;1
6/15/2024;-7.158838;110.404546;1
6/10/2024;-6.981246;109.05348;1
6/12/2024;-7.726014;109.524396;1
3/20/2024;-6.368917;107.793222;1
6/24/2024;-6.654834;110.663132;1
6/27/2024;-6.875304;109.382915;1
6/13/2024;-6.812634;110.909791;1
6/10/2024;-6.959592;109.597819;1
6/13/2024;-6.861795;110.857519;1
6/27/2024;-6.896582;109.429545;1
3/16/2024;-6.148636;107.338854;1
6/11/2024;-6.960854;110.194072;1
3/20/2024;-6.365586;107.6317;1
4/29/2024;-6.481085;108.081487;1
6/13/2024;-6.810431;110.964361;1
4/28/2024;-6.36858;107.794958;1
6/10/2024;-6.960665;109.593884;1
3/16/2024;-6.147872;107.339886;1
6/27/2024;-7.410969;109.880299;1
6/12/2024;-7.036996;110.538774;1
6/11/2024;-7.503786;109.375591;1
6/12/2024;-7.595302;109.450337;1
2024-11-15;-6.228268838312585;107.48814997905536;0
4/27/2024;-6.234293;107.468669;1
2024-12-10;-6.188678162488198;106.54239192953337;0
2024-08-15;-8.362401766951216;113.93551194124852;0
6/11/2024;-7.425888;109.294707;1
4/27/2024;-6.292362;107.360511;1
6/25/2024;-7.793529;110.246667;1
6/11/2024;-6.974797;110.171453;1
4/27/2024;-6.295326;107.357669;1
6/15/2024;-7.124125;110.399675;1
6/10/2024;-6.959084;109.595482;1
6/12/2024;-7.035068;110.537157;1
4/27/2024;-6.234285;107.464848;1
3/20/2024;-6.37845;107.833546;1
6/24/2024;-7.742438;109.927741;1
6/26/2024;-6.909919;109.74601;1
3/16/2024;-6.211605;107.343923;1
6/12/2024;-7.731923;109.725793;1
4/29/2024;-6.455347;108.070215;1
4/28/2024;-6.368939;107.792694;1
4/29/2024;-6.327188;108.303962;1
6/13/2024;-6.813037;110.806208;1
4/28/2024;-6.359518;107.608046;1
6/15/2024;-7.123119;110.400374;1
2024-10-20;-5.857230455500425;107.17801291014426;0
3/18/2024;-6.260762;107.463608;1
4/27/2024;-6.292352;107.360899;1
6/28/2024;-6.995113;109.054127;1
4/27/2024;-6.258351;107.461637;1
6/24/2024;-7.742424;109.926461;1
6/10/2024;-6.982465;109.053173;1
3/18/2024;-6.332742;107.401553;1
6/24/2024;-7.847098;110.315949;1
6/26/2024;-7.318278;110.473622;1
6/11/2024;-7.426539;109.413438;1
6/27/2024;-7.38834;109.674472;1
4/27/2024;-6.293654;107.36032;1
6/24/2024;-7.741923;109.928125;1
3/19/2024;-6.400955;108.325853;1
6/13/2024;-6.811712;110.806341;1
4/27/2024;-6.258498;107.462083;1
6/12/2024;-7.7243;109.523654;1
6/10/2024;-6.980657;109.053137;1
4/28/2024;-6.378931;107.832203;1
6/27/2024;-7.409655;109.881346;1
6/27/2024;-6.896654;109.428592;1
6/10/2024;-6.921289;109.683041;1
6/12/2024;-7.595097;109.449217;1
6/24/2024;-6.654696;110.663713;1
6/24/2024;-6.763158;110.765246;1
6/27/2024;-6.897124;109.406072;1
3/20/2024;-6.365064;107.631155;1
4/28/2024;-6.359228;107.609296;1
6/11/2024;-6.958875;110.193989;1
6/10/2024;-6.921182;109.683926;1
6/27/2024;-6.896947;109.406787;1
6/24/2024;-6.715038;110.706952;1
6/12/2024;-7.731741;109.725759;1
2024-04-15;-7.175150216932661;114.86462352675407;0
6/24/2024;-7.845834;110.31543;1
6/11/2024;-7.426797;109.412937;1
6/11/2024;-7.613657;109.151799;1
6/13/2024;-6.809348;110.964327;1
6/10/2024;-6.928756;109.688491;1
2024-01-15;-6.745036397663807;110.3071109427374;0
6/12/2024;-7.638794;109.558304;1
6/12/2024;-7.715351;109.487725;1
6/15/2024;-7.161247;110.40344;1
6/27/2024;-6.897548;109.406486;1
6/27/2024;-7.409633;109.880824;1
6/24/2024;-6.652337;110.663654;1
4/27/2024;-6.234677;107.468241;1
6/27/2024;-7.410236;109.880794;1
6/13/2024;-6.859989;110.867024;1
6/10/2024;-6.982391;109.0536;1
6/24/2024;-6.715703;110.707417;1
3/18/2024;-6.294925;107.359509;1
6/12/2024;-7.638259;109.55817;1
6/25/2024;-7.793258;110.246609;1
4/29/2024;-6.453886;108.071097;1
6/27/2024;-6.871098;109.390416;1
4/27/2024;-6.214115;107.343006;1
3/18/2024;-6.261756;107.461983;1
6/27/2024;-6.87463;109.381355;1
6/12/2024;-6.851464;110.798925;1
6/28/2024;-6.971096;109.094913;1
3/18/2024;-6.26197;107.461814;1
3/20/2024;-6.362025;107.606751;1
2024-09-15;-7.002257607987935;114.296749929;0
6/26/2024;-6.907752;109.749493;1
6/26/2024;-6.909472;109.747821;1
6/27/2024;-6.875343;109.382411;1
6/12/2024;-7.035872;110.538404;1
6/27/2024;-6.871791;109.390636;1
6/11/2024;-6.974672;110.171128;1
6/10/2024;-6.928754;109.687586;1
6/12/2024;-7.725476;109.523254;1
4/27/2024;-6.292919;107.361581;1
6/12/2024;-7.74896;109.6743;1
6/24/2024;-6.763744;110.766083;1
6/12/2024;-7.59586;109.448777;1
6/12/2024;-7.715822;109.48862;1
6/15/2024;-7.156222;110.404472;1
4/27/2024;-6.211114;107.343424;1
6/25/2024;-7.793791;110.247207;1
3/18/2024;-6.261293;107.463595;1
6/13/2024;-6.862656;110.857995;1
6/24/2024;-6.654221;110.664402;1
4/27/2024;-6.211292;107.343947;1
6/10/2024;-6.921213;109.684165;1
6/12/2024;-7.047312;110.534056;1
3/19/2024;-6.404308;108.324832;1
6/11/2024;-6.974937;110.172374;1
6/27/2024;-7.388322;109.674331;1
6/13/2024;-6.866755;110.871399;1
6/14/2024;-7.644528;110.699944;1
6/12/2024;-6.851138;110.797088;1
6/11/2024;-7.426405;109.295679;1
2024-10-20;-7.585570146282173;111.45348120390304;0
6/11/2024;-7.435481;109.352849;1
6/12/2024;-7.726089;109.523417;1
4/28/2024;-6.360904;107.608922;1
6/13/2024;-6.866793;110.870823;1
6/24/2024;-7.780575;109.948674;1
6/10/2024;-6.9603;109.594945;1
3/18/2024;-6.261507;107.462646;1
6/13/2024;-6.810157;110.96417;1
4/29/2024;-6.455491;108.071121;1
4/28/2024;-6.356104;107.64012;1
6/10/2024;-6.959687;109.596097;1
6/13/2024;-6.810384;110.963937;1
4/27/2024;-6.259338;107.46281;1
6/12/2024;-7.595727;109.449272;1
6/27/2024;-6.895582;109.428964;1
3/16/2024;-6.149112;107.340567;1
6/24/2024;-6.653367;110.664849;1
6/15/2024;-7.160834;110.403992;1
6/28/2024;-6.969854;109.094686;1
3/16/2024;-6.14781;107.338924;1
6/27/2024;-6.875283;109.382695;1
3/20/2024;-6.436435;107.885802;1
6/27/2024;-6.872433;109.39127;1
6/27/2024;-7.410425;109.880593;1
6/10/2024;-6.920748;109.683959;1
4/29/2024;-6.480519;108.081905;1
6/27/2024;-6.896323;109.406987;1
6/26/2024;-6.907729;109.748424;1
6/27/2024;-6.89483;109.430053;1
3/16/2024;-6.148194;107.336594;1
6/24/2024;-6.763808;110.765667;1
6/13/2024;-6.810282;110.964161;1
6/12/2024;-7.595404;109.448853;1
4/27/2024;-6.234545;107.465764;1
6/15/2024;-7.124171;110.400715;1
6/15/2024;-7.160372;110.4038;1
4/27/2024;-6.212689;107.344;1
6/27/2024;-6.871323;109.390051;1
4/27/2024;-6.234948;107.467736;1
6/24/2024;-6.714526;110.706422;1
6/11/2024;-6.959825;110.193676;1
6/26/2024;-6.900482;109.754051;1
6/11/2024;-6.960656;110.194713;1
4/27/2024;-6.212371;107.344052;1
6/12/2024;-7.724438;109.524463;1
3/16/2024;-6.148441;107.336935;1
4/26/2024;-6.148822;107.349853;1
4/27/2024;-6.194027;107.494499;1
6/24/2024;-6.714613;110.707411;1
6/26/2024;-6.908895;109.750409;1
4/28/2024;-6.377536;107.832534;1
6/24/2024;-6.653792;110.664166;1
3/16/2024;-6.212349;107.343871;1
3/16/2024;-6.148767;107.340612;1
6/27/2024;-7.388287;109.674039;1
6/11/2024;-7.613448;109.15162;1
4/28/2024;-6.367227;107.7945;1
6/12/2024;-7.595733;109.448526;1
3/18/2024;-6.333355;107.400407;1
6/11/2024;-7.426544;109.413648;1
2024-02-10;-5.9615496564934425;107.49907272986182;0
6/12/2024;-7.639348;109.559846;1
3/19/2024;-6.482167;108.075806;1
6/26/2024;-6.908422;109.748565;1
6/11/2024;-6.960525;110.194501;1
6/12/2024;-7.731525;109.72537;1
6/13/2024;-6.809118;110.96357;1
6/26/2024;-6.909475;109.749178;1
2024-11-15;-7.688115397946279;113.6615960415348;0
6/11/2024;-6.974408;110.171959;1
6/24/2024;-6.652887;110.663262;1
6/28/2024;-6.994899;109.053434;1
6/28/2024;-6.995886;109.054033;1
4/29/2024;-6.404234;108.325424;1
6/11/2024;-7.434915;109.353324;1
4/28/2024;-6.338287;107.599895;1
3/19/2024;-6.4016;108.324305;1
6/26/2024;-6.90644;109.773044;1
6/26/2024;-6.910613;109.746378;1
6/11/2024;-7.613658;109.152252;1
3/19/2024;-6.454139;108.071901;1
6/25/2024;-7.792743;110.247249;1
6/24/2024;-6.654243;110.662808;1
4/29/2024;-6.454159;108.074966;1
6/15/2024;-7.12376;110.39966;1
6/24/2024;-6.715004;110.706536;1
3/20/2024;-6.361845;107.606684;1
6/24/2024;-7.845691;110.315878;1
6/11/2024;-7.426337;109.412236;1
6/11/2024;-6.959245;110.194596;1
4/27/2024;-6.192974;107.495591;1
3/16/2024;-6.149389;107.337861;1
4/27/2024;-6.211953;107.34327;1
6/12/2024;-7.72515;109.523387;1
4/28/2024;-6.367681;107.79405;1
6/24/2024;-6.679072;110.654769;1
6/13/2024;-6.867226;110.869737;1
4/28/2024;-6.363551;107.608939;1
6/27/2024;-6.87387;109.382902;1
6/11/2024;-7.426201;109.41311;1
2024-07-20;-6.14998467345672;107.4385406906558;0
3/19/2024;-6.401703;108.324901;1
6/24/2024;-7.741534;109.928197;1
6/10/2024;-6.921623;109.683949;1
2024-10-20;-5.831711246214086;107.17492545855008;0
6/10/2024;-6.981423;109.053634;1
4/29/2024;-6.481491;108.080781;1
3/18/2024;-6.261435;107.46447;1
3/20/2024;-6.36506;107.632059;1
6/13/2024;-6.814159;110.807888;1
4/28/2024;-6.337439;107.599724;1
3/20/2024;-6.361532;107.606786;1
6/12/2024;-7.749386;109.673562;1
3/19/2024;-6.481639;108.076861;1
6/11/2024;-6.974248;110.170317;1
6/27/2024;-6.870947;109.391622;1
6/10/2024;-6.960148;109.597446;1
3/16/2024;-6.14885;107.338117;1
6/24/2024;-6.653179;110.664629;1
4/29/2024;-6.453913;108.074032;1
6/12/2024;-7.725179;109.52353;1
4/27/2024;-6.258036;107.455456;1
6/12/2024;-7.724943;109.524089;1
4/28/2024;-6.362327;107.60841;1
4/28/2024;-6.377489;107.833326;1
4/29/2024;-6.480175;108.081341;1
4/29/2024;-6.454145;108.071389;1
6/11/2024;-7.504139;109.375167;1
6/13/2024;-6.810423;110.964198;1
6/25/2024;-7.792597;110.247071;1
2024-08-15;-5.53121111865533;106.09866239397762;0
6/24/2024;-6.714721;110.707381;1
3/19/2024;-6.401246;108.325801;1
3/19/2024;-6.382182;108.270609;1
3/20/2024;-6.377923;107.832739;1
6/12/2024;-7.638609;109.559295;1
3/19/2024;-6.402279;108.323121;1
4/27/2024;-6.234331;107.466874;1
3/19/2024;-6.482215;108.07565;1
6/10/2024;-6.920602;109.683084;1
4/28/2024;-6.378583;107.835394;1
6/25/2024;-7.792692;110.247398;1
6/13/2024;-6.812995;110.806503;1
4/27/2024;-6.293922;107.360575;1
6/11/2024;-7.426154;109.411659;1
6/11/2024;-7.426331;109.413869;1
6/12/2024;-7.047841;110.535987;1
6/13/2024;-6.812164;110.910152;1
3/20/2024;-6.363079;107.631713;1
6/15/2024;-7.160852;110.40414;1
4/27/2024;-6.233665;107.464394;1
3/20/2024;-6.365461;107.631891;1
6/10/2024;-6.959043;109.595349;1
6/27/2024;-6.871492;109.390118;1
4/27/2024;-6.259565;107.461132;1
6/13/2024;-6.81209;110.909532;1
2024-03-20;-6.163268203170575;107.29608089975204;0
3/20/2024;-6.435993;107.883993;1
6/10/2024;-6.959374;109.597291;1
4/29/2024;-6.453694;108.076533;1
6/10/2024;-6.929026;109.688298;1
6/28/2024;-6.994382;109.052543;1
4/27/2024;-6.217114;107.342691;1
6/12/2024;-7.638301;109.558146;1
6/10/2024;-6.960668;109.597363;1
4/28/2024;-6.336229;107.600766;1
6/26/2024;-6.90992;109.746462;1
6/12/2024;-7.595552;109.450229;1
4/29/2024;-6.453709;108.074397;1
6/12/2024;-7.731722;109.725388;1
6/26/2024;-6.905926;109.770675;1
6/13/2024;-6.812904;110.911138;1
6/11/2024;-7.426231;109.41393;1
6/28/2024;-6.970329;109.094591;1
3/18/2024;-6.260761;107.462667;1
4/27/2024;-6.259934;107.460812;1
6/10/2024;-6.961503;109.59699;1
4/27/2024;-6.261528;107.461806;1
6/12/2024;-7.732386;109.725577;1
6/15/2024;-7.160891;110.403991;1
4/26/2024;-6.148924;107.349512;1
6/10/2024;-6.98153;109.053273;1
6/12/2024;-7.724984;109.524276;1
6/24/2024;-6.652623;110.662972;1
4/28/2024;-6.336638;107.601163;1
6/28/2024;-6.994335;109.054011;1
6/11/2024;-7.434587;109.352417;1
3/19/2024;-6.482966;108.074917;1
6/27/2024;-6.897004;109.430168;1
2024-03-20;-7.274897624043866;114.62989365288249;0
6/24/2024;-6.65377;110.664015;1
6/26/2024;-6.902147;109.755796;1
6/28/2024;-6.995642;109.052855;1
6/10/2024;-6.95881;109.597561;1
6/27/2024;-6.89629;109.430058;1
6/13/2024;-6.866722;110.871234;1
6/12/2024;-7.639043;109.559863;1
3/19/2024;-6.455219;108.072413;1
4/28/2024;-6.337317;107.600564;1
6/12/2024;-6.861771;110.792352;1
6/11/2024;-7.43505;109.352135;1
2024-10-20;-7.022907692078142;114.09015573008526;0
4/28/2024;-6.356258;107.64225;1
6/26/2024;-6.900357;109.75479;1
6/15/2024;-7.15923;110.403693;1
4/28/2024;-6.363177;107.60879;1
6/11/2024;-7.61403;109.15207;1
3/19/2024;-6.40185;108.323876;1
6/27/2024;-6.895573;109.429861;1
4/27/2024;-6.295287;107.358923;1
6/24/2024;-6.653765;110.664576;1
6/12/2024;-6.860343;110.793225;1
4/27/2024;-6.215379;107.341682;1
3/18/2024;-6.261928;107.462303;1
3/18/2024;-6.292864;107.362278;1
6/24/2024;-7.781501;109.949875;1
6/26/2024;-6.901805;109.755533;1
6/11/2024;-7.504112;109.375261;1
6/27/2024;-6.871724;109.392091;1
6/13/2024;-6.809942;110.963688;1
3/19/2024;-6.382307;108.270917;1
6/10/2024;-6.960993;109.59457;1
6/27/2024;-6.871328;109.391408;1
3/16/2024;-6.14955;107.35;1
4/29/2024;-6.383314;108.275773;1
4/27/2024;-6.258686;107.462879;1
3/20/2024;-6.365266;107.632847;1
6/25/2024;-7.868991;110.196356;1
2024-07-20;-6.02057064193352;107.39136056636258;0
4/29/2024;-6.45507;108.071687;1
6/28/2024;-6.970584;109.09412;1
6/11/2024;-6.960269;110.193616;1
6/26/2024;-6.90501;109.77091;1
4/29/2024;-6.32719;108.303511;1
6/12/2024;-6.851423;110.798282;1
6/12/2024;-7.638978;109.558774;1
4/28/2024;-6.363408;107.608354;1
6/10/2024;-6.921201;109.682439;1
6/11/2024;-6.937087;110.218598;1
6/11/2024;-6.90607;110.184668;1
6/15/2024;-7.15884;110.404455;1
6/10/2024;-6.92842;109.687734;1
6/13/2024;-6.861928;110.857433;1
2024-12-10;-7.9806638024784;108.90807599215864;0
6/11/2024;-7.435337;109.351934;1
6/10/2024;-6.928959;109.688855;1
2024-09-15;-6.793485165927455;107.00766481547862;0
6/28/2024;-6.971089;109.093911;1
6/13/2024;-6.813032;110.807072;1
6/27/2024;-6.874103;109.382154;1
6/12/2024;-6.850918;110.797334;1
4/28/2024;-6.359383;107.607614;1
6/13/2024;-6.859734;110.866894;1
6/10/2024;-6.928968;109.688587;1
6/10/2024;-6.928889;109.687863;1
4/29/2024;-6.385686;108.272923;1
6/12/2024;-7.749944;109.673394;1
4/28/2024;-6.359613;107.608346;1
4/27/2024;-6.194782;107.495599;1
6/12/2024;-7.724818;109.523501;1
6/12/2024;-7.595919;109.448519;1
6/13/2024;-6.85982;110.869196;1
6/24/2024;-7.742859;109.927446;1
6/25/2024;-7.792343;110.247802;1
4/27/2024;-6.294376;107.360126;1
6/13/2024;-6.8098;110.963874;1
6/27/2024;-6.873558;109.382352;1
6/24/2024;-7.847049;110.316046;1
4/28/2024;-6.360734;107.608104;1
6/27/2024;-6.897015;109.428778;1
6/15/2024;-7.159552;110.404091;1
6/24/2024;-6.67911;110.654195;1
6/13/2024;-6.81049;110.963717;1
6/13/2024;-6.810253;110.963874;1
6/10/2024;-6.928981;109.688976;1
6/11/2024;-6.938097;110.218943;1
6/11/2024;-7.650322;109.209481;1
6/27/2024;-7.388838;109.674719;1
6/13/2024;-6.810539;110.964236;1
6/10/2024;-6.929973;109.687432;1
3/16/2024;-6.21181;107.343873;1
6/11/2024;-6.904594;110.18483;1
6/10/2024;-6.920437;109.682667;1
6/27/2024;-6.874681;109.381903;1
3/16/2024;-6.211692;107.34425;1
6/13/2024;-6.812575;110.911368;1
6/12/2024;-7.639386;109.558294;1
4/29/2024;-6.480617;108.081222;1
6/11/2024;-6.905925;110.184713;1
3/16/2024;-6.152024;107.339033;1
6/10/2024;-6.96002;109.597277;1
6/24/2024;-6.76361;110.764794;1
6/11/2024;-7.435314;109.352867;1
4/27/2024;-6.212012;107.343498;1
6/11/2024;-7.427107;109.295428;1
2024-05-20;-5.99463990300525;106.5134482552012;0
6/13/2024;-6.812469;110.807881;1
6/11/2024;-6.960645;110.194442;1
6/26/2024;-6.905436;109.773307;1
2024-03-20;-7.744629136368818;111.85245011884696;0
4/27/2024;-6.194714;107.495887;1
6/13/2024;-6.813056;110.806567;1
6/11/2024;-6.959311;110.194133;1
6/10/2024;-6.929577;109.688573;1
6/12/2024;-7.732485;109.72491;1
3/16/2024;-6.149952;107.347891;1
6/13/2024;-6.811151;110.911383;1
2024-11-15;-6.175744648063655;107.07121187951856;0
3/16/2024;-6.211887;107.343648;1
4/29/2024;-6.453097;108.076534;1
3/19/2024;-6.403866;108.323032;1
4/28/2024;-6.362327;107.609213;1
4/27/2024;-6.294834;107.358773;1
3/20/2024;-6.364613;107.631153;1
3/19/2024;-6.404055;108.323102;1
4/29/2024;-6.453707;108.074964;1
4/29/2024;-6.401057;108.324858;1
4/29/2024;-6.481682;108.079648;1
6/10/2024;-6.958842;109.597743;1
3/16/2024;-6.148654;107.349615;1
6/11/2024;-6.905898;110.184971;1
6/10/2024;-6.912222;109.691861;1
6/26/2024;-6.909156;109.749929;1
4/27/2024;-6.29421;107.358262;1
6/10/2024;-6.960768;109.595684;1
6/26/2024;-6.906825;109.773168;1
6/25/2024;-7.869623;110.195426;1
6/13/2024;-6.812126;110.909854;1
6/15/2024;-7.123417;110.399642;1
6/13/2024;-6.859085;110.868834;1
6/12/2024;-6.861101;110.791735;1
6/11/2024;-7.426562;109.41192;1
6/12/2024;-7.732474;109.726379;1
6/11/2024;-7.426517;109.411577;1
6/11/2024;-7.650259;109.209186;1
6/24/2024;-6.653862;110.664549;1
6/26/2024;-6.907728;109.748158;1
4/29/2024;-6.454154;108.075869;1
6/27/2024;-6.895949;109.406534;1
3/16/2024;-6.148837;107.349144;1
6/11/2024;-7.503977;109.375268;1
6/28/2024;-6.995001;109.053223;1
6/12/2024;-6.850919;110.798239;1
6/11/2024;-7.435484;109.351974;1
4/27/2024;-6.216823;107.341881;1
3/19/2024;-6.402609;108.324456;1
6/24/2024;-6.679202;110.653752;1
6/27/2024;-6.873555;109.381448;1
6/12/2024;-6.861028;110.792525;1
3/20/2024;-6.378644;107.833038;1
3/16/2024;-6.147796;107.339629;1
6/11/2024;-7.426905;109.295371;1
4/27/2024;-6.194054;107.49588;1
4/27/2024;-6.215819;107.342161;1
4/29/2024;-6.455689;108.07085;1
6/24/2024;-6.71473;110.706456;1
3/18/2024;-6.333925;107.401105;1
6/10/2024;-6.920605;109.68366;1
6/10/2024;-6.959771;109.595059;1
4/27/2024;-6.292834;107.362577;1
6/11/2024;-7.425807;109.295066;1
6/26/2024;-6.906041;109.772265;1
6/12/2024;-7.047028;110.535121;1
6/12/2024;-7.732976;109.725211;1
3/20/2024;-6.364606;107.632508;1
4/27/2024;-6.193347;107.493886;1
4/28/2024;-6.379222;107.831594;1
6/13/2024;-6.8627;110.857519;1
4/29/2024;-6.404948;108.323772;1
6/24/2024;-6.679554;110.654395;1
4/29/2024;-6.401172;108.323651;1
3/18/2024;-6.261812;107.463837;1
2024-04-15;-7.317977385852751;108.06484227189878;0
3/18/2024;-6.292396;107.362149;1
3/19/2024;-6.455222;108.071962;1
6/27/2024;-6.874142;109.380958;1
6/10/2024;-6.961286;109.597819;1
6/12/2024;-7.595939;109.450236;1
6/11/2024;-6.9744;110.170242;1
6/24/2024;-7.741099;109.927726;1
6/16/2024;-7.569778;110.3085;1
6/10/2024;-6.959688;109.594733;1
2024-04-15;-7.801089069567704;109.94002752897453;0
6/11/2024;-6.959286;110.194333;1
3/16/2024;-6.14907;107.339075;1
4/26/2024;-6.150963;107.348511;1
3/19/2024;-6.400501;108.324173;1
6/24/2024;-6.763909;110.76556;1
6/11/2024;-7.426831;109.295365;1
4/27/2024;-6.234147;107.46737;1
4/27/2024;-6.215367;107.342159;1
6/28/2024;-6.995039;109.052986;1
3/19/2024;-6.482751;108.07574;1
6/26/2024;-6.909936;109.744545;1
6/15/2024;-7.160903;110.403315;1
6/11/2024;-7.426427;109.413728;1
6/15/2024;-7.159346;110.404122;1
6/15/2024;-7.160882;110.404325;1
3/19/2024;-6.402491;108.323919;1
6/26/2024;-6.909914;109.7442;1
6/26/2024;-6.90812;109.749634;1
6/13/2024;-6.858795;110.867087;1
4/29/2024;-6.328082;108.305322;1
3/19/2024;-6.328689;108.303219;1
3/16/2024;-6.149498;107.34834;1
6/11/2024;-6.904528;110.184608;1
6/24/2024;-7.847039;110.315035;1
3/19/2024;-6.482693;108.074872;1
6/27/2024;-7.388128;109.674043;1
4/26/2024;-6.151025;107.348091;1
6/11/2024;-7.427112;109.295569;1
2024-09-15;-5.827351660087976;107.27337560255836;0
2024-02-10;-7.182912334784779;109.04230911728897;0
6/11/2024;-6.905444;110.184519;1
6/11/2024;-7.426611;109.413017;1
4/26/2024;-6.148901;107.349091;1
3/19/2024;-6.481806;108.076446;1
6/12/2024;-7.595593;109.448575;1
6/26/2024;-6.909913;109.743747;1
4/27/2024;-6.259563;107.461584;1
6/11/2024;-7.434578;109.352863;1
6/12/2024;-7.725412;109.524598;1
4/27/2024;-6.294035;107.358272;1
6/27/2024;-6.874317;109.381488;1
6/11/2024;-6.937365;110.219426;1
3/16/2024;-6.149048;107.347887;1
6/28/2024;-6.995948;109.052783;1
6/11/2024;-7.613343;109.151893;1
6/12/2024;-7.72554;109.52356;1
6/25/2024;-7.353992;110.529872;1
4/29/2024;-6.404281;108.323414;1
4/28/2024;-6.378217;107.832449;1
6/26/2024;-6.909889;109.74598;1
6/11/2024;-6.905797;110.185478;1
6/10/2024;-6.960643;109.594703;1
6/15/2024;-7.160367;110.403929;1
3/18/2024;-6.333648;107.401106;1
6/24/2024;-6.653049;110.663595;1
